path,strain_heterogeneity,assembly_approach
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.106_SRR1761713.cmseq.csv,4.243411435,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.2_SRR1761713.cmseq.csv,4.603530291,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.48_SRR1761705.cmseq.csv,4.076159828,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.16_SRR1761700.cmseq.csv,0.45295175,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.96_SRR1761713.cmseq.csv,4.272675414,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.89_SRR1761713.cmseq.csv,3.182579564,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.10_SRR1761710.cmseq.csv,0.072335738,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.49_SRR1761710.cmseq.csv,4.240424042,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.52_SRR1761713.cmseq.csv,3.991674376,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.104_SRR1761700.cmseq.csv,3.583585477,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.9_SRR1761705.cmseq.csv,0.054045684,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.15_SRR1761710.cmseq.csv,0.05161437,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.37_SRR1761705.cmseq.csv,3.465673614,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.1_SRR1761700.cmseq.csv,4.47725837,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.41_SRR1761700.cmseq.csv,0.066584053,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.32_SRR1761713.cmseq.csv,6.520017598,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.44_SRR1761705.cmseq.csv,6.073842097,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.92_SRR1761710.cmseq.csv,5.563717909,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.29_SRR1761674.cmseq.csv,3.231972198,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.39_SRR1761705.cmseq.csv,1.445347787,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.59_SRR1761710.cmseq.csv,4.891497688,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.54_SRR1761705.cmseq.csv,3.686746988,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.85_SRR1761710.cmseq.csv,0.073952581,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.12_SRR1761705.cmseq.csv,4.169486937,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.18_SRR1761700.cmseq.csv,1.056232156,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.79_SRR1761700.cmseq.csv,4.843216392,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.19_SRR1761710.cmseq.csv,3.806637011,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.16_SRR1761674.cmseq.csv,3.031053182,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.56_SRR1761710.cmseq.csv,4.777797295,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.48_SRR1761702.cmseq.csv,0.036549933,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.29_SRR1761664.cmseq.csv,7.437242413,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.14_SRR1761710.cmseq.csv,5.452648056,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.28_SRR1761710.cmseq.csv,5.370064745,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.42_SRR1761710.cmseq.csv,5.237778997,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.68_SRR1761710.cmseq.csv,4.089227059,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.16_SRR1761664.cmseq.csv,2.259308607,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.82_SRR1761710.cmseq.csv,3.338068182,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.80_SRR1761705.cmseq.csv,0.05198072,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.97_SRR1761700.cmseq.csv,0.241715822,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.9_SRR1761702.cmseq.csv,0.067788347,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.37_SRR1761702.cmseq.csv,0.154476568,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.109_SRR1761710.cmseq.csv,0.228401011,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.4_SRR1761710.cmseq.csv,1.402699189,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.57_SRR1761710.cmseq.csv,2.737384699,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.44_SRR1761702.cmseq.csv,0.306566759,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.39_SRR1761702.cmseq.csv,6.030499076,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.99_SRR1761710.cmseq.csv,2.465550191,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.74_SRR1761710.cmseq.csv,3.3406454,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.31_SRR1761710.cmseq.csv,0.1128465,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.54_SRR1761702.cmseq.csv,3.600881157,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.12_SRR1761702.cmseq.csv,0.937260808,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.20_SRR1761710.cmseq.csv,0.361503241,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.87_SRR1761710.cmseq.csv,2.096685589,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.79_SRR1761674.cmseq.csv,1.612903226,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.73_SRR1761710.cmseq.csv,4.877053005,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.84_SRR1761714.cmseq.csv,1.996493441,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.45_SRR1761705.cmseq.csv,4.325125693,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.67_SRR1761710.cmseq.csv,0.287643099,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.46_SRR1761714.cmseq.csv,4.702016053,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.104_SRR1761674.cmseq.csv,5.534423735,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.43_SRR1761710.cmseq.csv,4.334633723,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.2_SRR1761710.cmseq.csv,5.714285714,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.41_SRR1761674.cmseq.csv,0,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.89_SRR1761710.cmseq.csv,2.28517282,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.106_SRR1761710.cmseq.csv,2.337194999,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.79_SRR1761664.cmseq.csv,5.882352941,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.96_SRR1761710.cmseq.csv,2.239409387,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.1_SRR1761674.cmseq.csv,5.583992555,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.91_SRR1761705.cmseq.csv,0.003428699,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.48_SRR1761700.cmseq.csv,2.446757765,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.52_SRR1761710.cmseq.csv,1.276996816,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.32_SRR1761710.cmseq.csv,4.815404349,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.104_SRR1761664.cmseq.csv,7.272727273,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.41_SRR1761664.cmseq.csv,0.653120464,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.15_SRR1761705.cmseq.csv,4.051517701,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.37_SRR1761700.cmseq.csv,4.562343385,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.49_SRR1761705.cmseq.csv,2.14381869,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.18_SRR1761674.cmseq.csv,3.068718229,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.1_SRR1761664.cmseq.csv,6.947500786,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.39_SRR1761700.cmseq.csv,5.439216753,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.44_SRR1761700.cmseq.csv,4.610791345,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.9_SRR1761700.cmseq.csv,3.20989766,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.58_SRR1761714.cmseq.csv,3.268945022,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.54_SRR1761700.cmseq.csv,3.326612903,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.61_SRR1761705.cmseq.csv,0.246946395,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.19_SRR1761705.cmseq.csv,3.981149328,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.46_SRR1761713.cmseq.csv,3.354562691,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.12_SRR1761700.cmseq.csv,5.558231964,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.92_SRR1761705.cmseq.csv,3.537722024,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.48_SRR1761674.cmseq.csv,4.466750314,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.59_SRR1761705.cmseq.csv,2.66824085,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.10_SRR1761705.cmseq.csv,0.006993555,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.14_SRR1761705.cmseq.csv,4.56128572,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.85_SRR1761705.cmseq.csv,2.578961107,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.28_SRR1761705.cmseq.csv,3.530391341,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.48_SRR1761664.cmseq.csv,4.239955564,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.18_SRR1761664.cmseq.csv,3.319278055,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.68_SRR1761705.cmseq.csv,3.848918615,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.42_SRR1761705.cmseq.csv,5.23682455,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.84_SRR1761713.cmseq.csv,2.42181235,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.56_SRR1761705.cmseq.csv,0.051390705,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.39_SRR1761674.cmseq.csv,5.528341498,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.44_SRR1761674.cmseq.csv,6.955571741,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.82_SRR1761705.cmseq.csv,0.195494526,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.54_SRR1761674.cmseq.csv,0,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.37_SRR1761674.cmseq.csv,3.775869661,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.83_SRR1761702.cmseq.csv,0.011530249,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.39_SRR1761664.cmseq.csv,7.931034483,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.23_SRR1761714.cmseq.csv,3.85853025,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.9_SRR1761674.cmseq.csv,8.008898776,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.12_SRR1761674.cmseq.csv,5.82925912,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.35_SRR1761714.cmseq.csv,5.778111063,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.44_SRR1761664.cmseq.csv,6.478482184,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.4_SRR1761705.cmseq.csv,3.917050691,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.73_SRR1761705.cmseq.csv,1.017144519,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.58_SRR1761713.cmseq.csv,0.148815943,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.57_SRR1761705.cmseq.csv,0.234434309,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.99_SRR1761705.cmseq.csv,3.891591383,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.74_SRR1761705.cmseq.csv,4.359141184,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.109_SRR1761705.cmseq.csv,2.392542724,Co-assembly
